NOC_2016,ER_Code,Low_Wage_2016,Median_Wage_2016,High_Wage_2016,Low_Wage_2020,Median_Wage_2020,High_Wage_2020,Province,NOC_Title_2016
4164,ER3515,19.71,37.44,51.79,19.0,34.9,45.0,Ontario,"social policy researchers, consultants and program officers"
4164,ER3530,20.88,35.9,52.2,20.16,34.87,54.49,Ontario,"social policy researchers, consultants and program officers"
4164,ER3540,19.71,37.44,51.79,21.54,34.48,52.92,Ontario,"social policy researchers, consultants and program officers"
4164,ER3590,19.71,37.44,51.79,24.55,34.5,53.33,Ontario,"social policy researchers, consultants and program officers"
4164,ER3595,19.71,37.44,51.79,21.54,35.9,53.01,Ontario,"social policy researchers, consultants and program officers"
4164,ER46,14.5,30.77,42.6,20.91,36.54,53.01,Manitoba,"social policy researchers, consultants and program officers"
4164,ER4650,15.0,30.85,43.27,20.91,38.55,53.01,Manitoba,"social policy researchers, consultants and program officers"
4164,ER47,21.0,35.77,49.52,20.0,33.0,50.96,Saskatchewan,"social policy researchers, consultants and program officers"
4164,ER4710,31.0,39.81,49.52,23.08,37.0,50.96,Saskatchewan,"social policy researchers, consultants and program officers"
4164,ER4730,21.0,35.77,49.52,20.0,30.26,42.82,Saskatchewan,"social policy researchers, consultants and program officers"
4164,ER48,21.0,35.0,46.34,20.51,45.67,53.19,Alberta,"social policy researchers, consultants and program officers"
4164,ER4820,23.33,33.84,47.51,26.63,44.16,50.38,Alberta,"social policy researchers, consultants and program officers"
4164,ER4830,21.0,35.0,46.34,20.51,45.67,53.19,Alberta,"social policy researchers, consultants and program officers"
4164,ER4850,21.81,35.185,50.35,20.51,45.67,53.19,Alberta,"social policy researchers, consultants and program officers"
4164,ER4860,16.35,39.2,47.06,31.56,45.0,49.52,Alberta,"social policy researchers, consultants and program officers"
4164,ER4870,19.55,35.145,50.35,20.51,45.67,53.19,Alberta,"social policy researchers, consultants and program officers"
4164,ER59,20.7,30.0,47.18,18.0,30.0,46.7,British Columbia,"social policy researchers, consultants and program officers"
4164,ER5910,20.7,30.0,47.18,23.37,32.22,43.27,British Columbia,"social policy researchers, consultants and program officers"
4164,ER5920,20.7,31.0,47.18,17.0,28.5,50.0,British Columbia,"social policy researchers, consultants and program officers"
4164,ER5930,20.7,30.0,47.18,18.0,30.0,46.7,British Columbia,"social policy researchers, consultants and program officers"
4165,ER00,19.0,33.0,49.45,20.77,37.0,54.95,National,"health policy researchers, consultants and program officers"
4165,ER10,19.71,36.41,45.0,22.0,38.46,48.9,Newfoundland and Labrador,"health policy researchers, consultants and program officers"
4165,ER1010,19.71,36.41,45.0,22.0,40.66,48.9,Newfoundland and Labrador,"health policy researchers, consultants and program officers"
4165,ER1110,16.1,34.62,44.51,29.23,39.49,50.77,Prince Edward Island,"health policy researchers, consultants and program officers"
4165,ER12,16.11,33.0,42.0,26.67,33.94,47.8,Nova Scotia,"health policy researchers, consultants and program officers"
4165,ER1250,16.0,34.34,45.87,30.77,34.86,50.26,Nova Scotia,"health policy researchers, consultants and program officers"
4165,ER13,16.1,34.62,44.51,22.56,39.29,46.0,New Brunswick,"health policy researchers, consultants and program officers"
4165,ER24,20.0,32.97,46.15,20.0,35.0,51.8,Quebec,"health policy researchers, consultants and program officers"
4165,ER2420,20.0,32.97,46.15,20.0,35.38,60.0,Quebec,"health policy researchers, consultants and program officers"
4165,ER2430,20.0,32.97,46.15,20.0,35.0,51.8,Quebec,"health policy researchers, consultants and program officers"
4165,ER2435,20.0,32.97,46.15,20.0,35.0,51.8,Quebec,"health policy researchers, consultants and program officers"
4165,ER2440,19.23,32.0,46.15,20.0,35.0,51.8,Quebec,"health policy researchers, consultants and program officers"
4165,ER2450,20.0,32.97,46.15,20.0,35.0,51.8,Quebec,"health policy researchers, consultants and program officers"
4165,ER2460,20.0,32.97,46.15,20.0,35.0,51.8,Quebec,"health policy researchers, consultants and program officers"
4165,ER35,17.0,32.45,51.28,19.0,37.26,54.87,Ontario,"health policy researchers, consultants and program officers"
4165,ER3510,23.08,35.9,51.28,23.0,43.0,59.49,Ontario,"health policy researchers, consultants and program officers"
4165,ER3515,17.0,32.45,51.28,17.5,38.46,54.64,Ontario,"health policy researchers, consultants and program officers"
4165,ER3530,16.83,32.45,51.79,18.0,33.65,54.36,Ontario,"health policy researchers, consultants and program officers"
4165,ER3540,17.0,32.45,51.28,19.0,37.26,54.87,Ontario,"health policy researchers, consultants and program officers"
4165,ER46,20.0,37.5,49.5,23.0,36.0,48.0,Manitoba,"health policy researchers, consultants and program officers"
4165,ER4650,20.0,38.46,49.7,24.62,36.0,46.7,Manitoba,"health policy researchers, consultants and program officers"
4165,ER47,18.0,35.0,52.05,21.63,42.0,53.85,Saskatchewan,"health policy researchers, consultants and program officers"
4165,ER4710,18.0,35.0,52.05,36.41,45.0,49.0,Saskatchewan,"health policy researchers, consultants and program officers"
4165,ER4730,21.481893,34.61,46.010455,21.63,42.0,53.85,Saskatchewan,"health policy researchers, consultants and program officers"
4165,ER48,24.04,39.0,50.0,25.84,47.95,60.44,Alberta,"health policy researchers, consultants and program officers"
4165,ER4830,24.04,39.0,50.0,25.84,47.95,60.44,Alberta,"health policy researchers, consultants and program officers"
4165,ER4850,24.04,39.0,50.0,31.79,46.44,50.16,Alberta,"health policy researchers, consultants and program officers"
4165,ER4860,24.04,39.0,50.0,26.67,47.69,57.92,Alberta,"health policy researchers, consultants and program officers"
4165,ER59,20.98,33.88,45.6,15.0,35.0,52.44,British Columbia,"health policy researchers, consultants and program officers"
4165,ER5920,19.0,33.47,43.27,14.6,34.31,52.44,British Columbia,"health policy researchers, consultants and program officers"
4165,ER5930,20.98,33.88,45.6,15.0,35.0,52.44,British Columbia,"health policy researchers, consultants and program officers"
4166,ER00,21.43,36.81,52.88,20.67,36.06,54.0,National,"education policy researchers, consultants and program officers"
4166,ER10,18.0,34.53,51.21,28.21,38.46,51.44,Newfoundland and Labrador,"education policy researchers, consultants and program officers"
4166,ER1110,18.0,34.53,51.21,22.5,41.03,48.72,Prince Edward Island,"education policy researchers, consultants and program officers"
4166,ER12,13.85,30.05,48.08,15.71,29.6,56.87,Nova Scotia,"education policy researchers, consultants and program officers"
4166,ER1220,13.85,30.05,48.08,15.71,29.6,56.87,Nova Scotia,"education policy researchers, consultants and program officers"
4166,ER1250,13.85,30.05,48.08,15.0,28.07,53.33,Nova Scotia,"education policy researchers, consultants and program officers"
4166,ER13,18.75,31.87,42.79,23.0,33.65,47.68,New Brunswick,"education policy researchers, consultants and program officers"
4166,ER1320,18.75,31.87,42.79,11.7,33.43,44.44,New Brunswick,"education policy researchers, consultants and program officers"
4166,ER24,23.0,40.0,45.6,21.0,38.46,60.0,Quebec,"education policy researchers, consultants and program officers"
4166,ER2415,23.0,40.0,45.6,21.0,38.46,60.0,Quebec,"education policy researchers, consultants and program officers"
4166,ER2420,23.0,40.0,45.6,21.0,38.46,60.0,Quebec,"education policy researchers, consultants and program officers"
4166,ER2425,23.0,40.0,45.6,21.0,38.46,60.0,Quebec,"education policy researchers, consultants and program officers"
